0,,6251321534,0,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,1,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,2,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,3,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,4,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,5,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,6,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,7,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,8,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,9,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,10,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,84,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,86,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,179,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,185,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,199,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,318,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,0,1270519,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,1,8053586,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,2,908056,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,3,257338229,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,4,711245,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,5,3298619889,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,6,294880110,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,7,351638129,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,8,6566813,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,9,4820029853,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,10,2596544968,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,84,4820212398,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,86,4820108985,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,179,4820429618,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,185,4820094424,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,199,257335555,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
0,,6251321534,318,4820059312,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
1486204091,,6251321534,11,,0,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
1487953729,,6251321534,11,2540203,1,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
1488851231,,6251321534,86,4820108985,2,p41hbiB4aCxP+sZS+i5/qdx3AK5DdcIFyFW0Cfzg98g=,0,2,0.03589,0.0481,0.0006418,0
